ID;NAME;DESCRIPTION;PARENTCODE;ORDER
TOTAL;Mensual;(TOTAL) Mensual;;0
2070;2070;(2070) 2070;;2070
2069;2069;(2069) 2069;;2069
2068;2068;(2068) 2068;;2068
2067;2067;(2067) 2067;;2067
2066;2066;(2066) 2066;;2066
2065;2065;(2065) 2065;;2065
2064;2064;(2064) 2064;;2064
2063;2063;(2063) 2063;;2063
2062;2062;(2062) 2062;;2062
2061;2061;(2061) 2061;;2061
2060;2060;(2060) 2060;;2060
2059;2059;(2059) 2059;;2059
2058;2058;(2058) 2058;;2058
2057;2057;(2057) 2057;;2057
2056;2056;(2056) 2056;;2056
2055;2055;(2055) 2055;;2055
2054;2054;(2054) 2054;;2054
2053;2053;(2053) 2053;;2053
2052;2052;(2052) 2052;;2052
2051;2051;(2051) 2051;;2051
2050;2050;(2050) 2050;;2050
2049;2049;(2049) 2049;;2049
2048;2048;(2048) 2048;;2048
2047;2047;(2047) 2047;;2047
2046;2046;(2046) 2046;;2046
2045;2045;(2045) 2045;;2045
2044;2044;(2044) 2044;;2044
2043;2043;(2043) 2043;;2043
2042;2042;(2042) 2042;;2042
2041;2041;(2041) 2041;;2041
2040;2040;(2040) 2040;;2040
2039;2039;(2039) 2039;;2039
2038;2038;(2038) 2038;;2038
2037;2037;(2037) 2037;;2037
2036;2036;(2036) 2036;;2036
2035;2035;(2035) 2035;;2035
2034;2034;(2034) 2034;;2034
2033;2033;(2033) 2033;;2033
2032;2032;(2032) 2032;;2032
2031;2031;(2031) 2031;;2031
2030;2030;(2030) 2030;;2030
2029;2029;(2029) 2029;;2029
2028;2028;(2028) 2028;;2028
2027;2027;(2027) 2027;;2027
2026;2026;(2026) 2026;;2026
2025;2025;(2025) 2025;;2025
2024;2024;(2024) 2024;;2024
2023;2023;(2023) 2023;;2023
2022;2022;(2022) 2022;;2022
2021;2021;(2021) 2021;;2021
2020;2020;(2020) 2020;;2020
2019;2019;(2019) 2019;;2019
2018;2018;(2018) 2018;;2018
2017;2017;(2017) 2017;;2017
2016;2016;(2016) 2016;;2016
2015;2015;(2015) 2015;;2015
2014;2014;(2014) 2014;;2014
2013;2013;(2013) 2013;;2013
2012;2012;(2012) 2012;;2012
2011;2011;(2011) 2011;;2011
2010;2010;(2010) 2010;;2010
2009;2009;(2009) 2009;;2009
2008;2008;(2008) 2008;;2008
2007;2007;(2007) 2007;;2007
2006;2006;(2006) 2006;;2006
2005;2005;(2005) 2005;;2005
2004;2004;(2004) 2004;;2004
2003;2003;(2003) 2003;;2003
2002;2002;(2002) 2002;;2002
2001;2001;(2001) 2001;;2001
2000;2000;(2000) 2000;;2000
1999;1999;(1999) 1999;;1999
1998;1998;(1998) 1998;;1998
1997;1997;(1997) 1997;;1997
1996;1996;(1996) 1996;;1996
1995;1995;(1995) 1995;;1995
1994;1994;(1994) 1994;;1994
1993;1993;(1993) 1993;;1993
1992;1992;(1992) 1992;;1992
1991;1991;(1991) 1991;;1991
1990;1990;(1990) 1990;;1990
1989;1989;(1989) 1989;;1989
1988;1988;(1988) 1988;;1988
1987;1987;(1987) 1987;;1987
1986;1986;(1986) 1986;;1986
1985;1985;(1985) 1985;;1985
1984;1984;(1984) 1984;;1984
1983;1983;(1983) 1983;;1983
1982;1982;(1982) 1982;;1982
1981;1981;(1981) 1981;;1981
1980;1980;(1980) 1980;;1980
1979;1979;(1979) 1979;;1979
1978;1978;(1978) 1978;;1978
1977;1977;(1977) 1977;;1977
1976;1976;(1976) 1976;;1976
1975;1975;(1975) 1975;;1975
1974;1974;(1974) 1974;;1974
1973;1973;(1973) 1973;;1973
1972;1972;(1972) 1972;;1972
1971;1971;(1971) 1971;;1971
1970;1970;(1970) 1970;;1970
1969;1969;(1969) 1969;;1969
1968;1968;(1968) 1968;;1968
1967;1967;(1967) 1967;;1967
1966;1966;(1966) 1966;;1966
1965;1965;(1965) 1965;;1965
1964;1964;(1964) 1964;;1964
1963;1963;(1963) 1963;;1963
1962;1962;(1962) 1962;;1962
1961;1961;(1961) 1961;;1961
1960;1960;(1960) 1960;;1960
1959;1959;(1959) 1959;;1959
1958;1958;(1958) 1958;;1958
1957;1957;(1957) 1957;;1957
1956;1956;(1956) 1956;;1956
1955;1955;(1955) 1955;;1955
1954;1954;(1954) 1954;;1954
1953;1953;(1953) 1953;;1953
1952;1952;(1952) 1952;;1952
1951;1951;(1951) 1951;;1951
1950;1950;(1950) 1950;;1950
1949;1949;(1949) 1949;;1949
1948;1948;(1948) 1948;;1948
1947;1947;(1947) 1947;;1947
1946;1946;(1946) 1946;;1946
1945;1945;(1945) 1945;;1945
1944;1944;(1944) 1944;;1944
1943;1943;(1943) 1943;;1943
1942;1942;(1942) 1942;;1942
1941;1941;(1941) 1941;;1941
1940;1940;(1940) 1940;;1940
1939;1939;(1939) 1939;;1939
1938;1938;(1938) 1938;;1938
1937;1937;(1937) 1937;;1937
1936;1936;(1936) 1936;;1936
1935;1935;(1935) 1935;;1935
1934;1934;(1934) 1934;;1934
1933;1933;(1933) 1933;;1933
1932;1932;(1932) 1932;;1932
1931;1931;(1931) 1931;;1931
1930;1930;(1930) 1930;;1930
1929;1929;(1929) 1929;;1929
1928;1928;(1928) 1928;;1928
1927;1927;(1927) 1927;;1927
1926;1926;(1926) 1926;;1926
1925;1925;(1925) 1925;;1925
1924;1924;(1924) 1924;;1924
1923;1923;(1923) 1923;;1923
1922;1922;(1922) 1922;;1922
1921;1921;(1921) 1921;;1921
1920;1920;(1920) 1920;;1920
1919;1919;(1919) 1919;;1919
1918;1918;(1918) 1918;;1918
1917;1917;(1917) 1917;;1917
1916;1916;(1916) 1916;;1916
1915;1915;(1915) 1915;;1915
1914;1914;(1914) 1914;;1914
1913;1913;(1913) 1913;;1913
1912;1912;(1912) 1912;;1912
1911;1911;(1911) 1911;;1911
1910;1910;(1910) 1910;;1910
1909;1909;(1909) 1909;;1909
1908;1908;(1908) 1908;;1908
1907;1907;(1907) 1907;;1907
1906;1906;(1906) 1906;;1906
1905;1905;(1905) 1905;;1905
1904;1904;(1904) 1904;;1904
1903;1903;(1903) 1903;;1903
1902;1902;(1902) 1902;;1902
1901;1901;(1901) 1901;;1901
1900;1900;(1900) 1900;;1900
207001;2070-Enero;(207001) 2070-Enero;;207001
207002;2070-Febrero;(207002) 2070-Febrero;;207002
207003;2070-Marzo;(207003) 2070-Marzo;;207003
207004;2070-Abril;(207004) 2070-Abril;;207004
207005;2070-Mayo;(207005) 2070-Mayo;;207005
207006;2070-Junio;(207006) 2070-Junio;;207006
207007;2070-Julio;(207007) 2070-Julio;;207007
207008;2070-Agosto;(207008) 2070-Agosto;;207008
207009;2070-Septiembre;(207009) 2070-Septiembre;;207009
207010;2070-Octubre;(207010) 2070-Octubre;;207010
207011;2070-Noviembre;(207011) 2070-Noviembre;;207011
207012;2070-Diciembre;(207012) 2070-Diciembre;;207012
206901;2069-Enero;(206901) 2069-Enero;;206901
206902;2069-Febrero;(206902) 2069-Febrero;;206902
206903;2069-Marzo;(206903) 2069-Marzo;;206903
206904;2069-Abril;(206904) 2069-Abril;;206904
206905;2069-Mayo;(206905) 2069-Mayo;;206905
206906;2069-Junio;(206906) 2069-Junio;;206906
206907;2069-Julio;(206907) 2069-Julio;;206907
206908;2069-Agosto;(206908) 2069-Agosto;;206908
206909;2069-Septiembre;(206909) 2069-Septiembre;;206909
206910;2069-Octubre;(206910) 2069-Octubre;;206910
206911;2069-Noviembre;(206911) 2069-Noviembre;;206911
206912;2069-Diciembre;(206912) 2069-Diciembre;;206912
206801;2068-Enero;(206801) 2068-Enero;;206801
206802;2068-Febrero;(206802) 2068-Febrero;;206802
206803;2068-Marzo;(206803) 2068-Marzo;;206803
206804;2068-Abril;(206804) 2068-Abril;;206804
206805;2068-Mayo;(206805) 2068-Mayo;;206805
206806;2068-Junio;(206806) 2068-Junio;;206806
206807;2068-Julio;(206807) 2068-Julio;;206807
206808;2068-Agosto;(206808) 2068-Agosto;;206808
206809;2068-Septiembre;(206809) 2068-Septiembre;;206809
206810;2068-Octubre;(206810) 2068-Octubre;;206810
206811;2068-Noviembre;(206811) 2068-Noviembre;;206811
206812;2068-Diciembre;(206812) 2068-Diciembre;;206812
206701;2067-Enero;(206701) 2067-Enero;;206701
206702;2067-Febrero;(206702) 2067-Febrero;;206702
206703;2067-Marzo;(206703) 2067-Marzo;;206703
206704;2067-Abril;(206704) 2067-Abril;;206704
206705;2067-Mayo;(206705) 2067-Mayo;;206705
206706;2067-Junio;(206706) 2067-Junio;;206706
206707;2067-Julio;(206707) 2067-Julio;;206707
206708;2067-Agosto;(206708) 2067-Agosto;;206708
206709;2067-Septiembre;(206709) 2067-Septiembre;;206709
206710;2067-Octubre;(206710) 2067-Octubre;;206710
206711;2067-Noviembre;(206711) 2067-Noviembre;;206711
206712;2067-Diciembre;(206712) 2067-Diciembre;;206712
206601;2066-Enero;(206601) 2066-Enero;;206601
206602;2066-Febrero;(206602) 2066-Febrero;;206602
206603;2066-Marzo;(206603) 2066-Marzo;;206603
206604;2066-Abril;(206604) 2066-Abril;;206604
206605;2066-Mayo;(206605) 2066-Mayo;;206605
206606;2066-Junio;(206606) 2066-Junio;;206606
206607;2066-Julio;(206607) 2066-Julio;;206607
206608;2066-Agosto;(206608) 2066-Agosto;;206608
206609;2066-Septiembre;(206609) 2066-Septiembre;;206609
206610;2066-Octubre;(206610) 2066-Octubre;;206610
206611;2066-Noviembre;(206611) 2066-Noviembre;;206611
206612;2066-Diciembre;(206612) 2066-Diciembre;;206612
206501;2065-Enero;(206501) 2065-Enero;;206501
206502;2065-Febrero;(206502) 2065-Febrero;;206502
206503;2065-Marzo;(206503) 2065-Marzo;;206503
206504;2065-Abril;(206504) 2065-Abril;;206504
206505;2065-Mayo;(206505) 2065-Mayo;;206505
206506;2065-Junio;(206506) 2065-Junio;;206506
206507;2065-Julio;(206507) 2065-Julio;;206507
206508;2065-Agosto;(206508) 2065-Agosto;;206508
206509;2065-Septiembre;(206509) 2065-Septiembre;;206509
206510;2065-Octubre;(206510) 2065-Octubre;;206510
206511;2065-Noviembre;(206511) 2065-Noviembre;;206511
206512;2065-Diciembre;(206512) 2065-Diciembre;;206512
206401;2064-Enero;(206401) 2064-Enero;;206401
206402;2064-Febrero;(206402) 2064-Febrero;;206402
206403;2064-Marzo;(206403) 2064-Marzo;;206403
206404;2064-Abril;(206404) 2064-Abril;;206404
206405;2064-Mayo;(206405) 2064-Mayo;;206405
206406;2064-Junio;(206406) 2064-Junio;;206406
206407;2064-Julio;(206407) 2064-Julio;;206407
206408;2064-Agosto;(206408) 2064-Agosto;;206408
206409;2064-Septiembre;(206409) 2064-Septiembre;;206409
206410;2064-Octubre;(206410) 2064-Octubre;;206410
206411;2064-Noviembre;(206411) 2064-Noviembre;;206411
206412;2064-Diciembre;(206412) 2064-Diciembre;;206412
206301;2063-Enero;(206301) 2063-Enero;;206301
206302;2063-Febrero;(206302) 2063-Febrero;;206302
206303;2063-Marzo;(206303) 2063-Marzo;;206303
206304;2063-Abril;(206304) 2063-Abril;;206304
206305;2063-Mayo;(206305) 2063-Mayo;;206305
206306;2063-Junio;(206306) 2063-Junio;;206306
206307;2063-Julio;(206307) 2063-Julio;;206307
206308;2063-Agosto;(206308) 2063-Agosto;;206308
206309;2063-Septiembre;(206309) 2063-Septiembre;;206309
206310;2063-Octubre;(206310) 2063-Octubre;;206310
206311;2063-Noviembre;(206311) 2063-Noviembre;;206311
206312;2063-Diciembre;(206312) 2063-Diciembre;;206312
206201;2062-Enero;(206201) 2062-Enero;;206201
206202;2062-Febrero;(206202) 2062-Febrero;;206202
206203;2062-Marzo;(206203) 2062-Marzo;;206203
206204;2062-Abril;(206204) 2062-Abril;;206204
206205;2062-Mayo;(206205) 2062-Mayo;;206205
206206;2062-Junio;(206206) 2062-Junio;;206206
206207;2062-Julio;(206207) 2062-Julio;;206207
206208;2062-Agosto;(206208) 2062-Agosto;;206208
206209;2062-Septiembre;(206209) 2062-Septiembre;;206209
206210;2062-Octubre;(206210) 2062-Octubre;;206210
206211;2062-Noviembre;(206211) 2062-Noviembre;;206211
206212;2062-Diciembre;(206212) 2062-Diciembre;;206212
206101;2061-Enero;(206101) 2061-Enero;;206101
206102;2061-Febrero;(206102) 2061-Febrero;;206102
206103;2061-Marzo;(206103) 2061-Marzo;;206103
206104;2061-Abril;(206104) 2061-Abril;;206104
206105;2061-Mayo;(206105) 2061-Mayo;;206105
206106;2061-Junio;(206106) 2061-Junio;;206106
206107;2061-Julio;(206107) 2061-Julio;;206107
206108;2061-Agosto;(206108) 2061-Agosto;;206108
206109;2061-Septiembre;(206109) 2061-Septiembre;;206109
206110;2061-Octubre;(206110) 2061-Octubre;;206110
206111;2061-Noviembre;(206111) 2061-Noviembre;;206111
206112;2061-Diciembre;(206112) 2061-Diciembre;;206112
206001;2060-Enero;(206001) 2060-Enero;;206001
206002;2060-Febrero;(206002) 2060-Febrero;;206002
206003;2060-Marzo;(206003) 2060-Marzo;;206003
206004;2060-Abril;(206004) 2060-Abril;;206004
206005;2060-Mayo;(206005) 2060-Mayo;;206005
206006;2060-Junio;(206006) 2060-Junio;;206006
206007;2060-Julio;(206007) 2060-Julio;;206007
206008;2060-Agosto;(206008) 2060-Agosto;;206008
206009;2060-Septiembre;(206009) 2060-Septiembre;;206009
206010;2060-Octubre;(206010) 2060-Octubre;;206010
206011;2060-Noviembre;(206011) 2060-Noviembre;;206011
206012;2060-Diciembre;(206012) 2060-Diciembre;;206012
205901;2059-Enero;(205901) 2059-Enero;;205901
205902;2059-Febrero;(205902) 2059-Febrero;;205902
205903;2059-Marzo;(205903) 2059-Marzo;;205903
205904;2059-Abril;(205904) 2059-Abril;;205904
205905;2059-Mayo;(205905) 2059-Mayo;;205905
205906;2059-Junio;(205906) 2059-Junio;;205906
205907;2059-Julio;(205907) 2059-Julio;;205907
205908;2059-Agosto;(205908) 2059-Agosto;;205908
205909;2059-Septiembre;(205909) 2059-Septiembre;;205909
205910;2059-Octubre;(205910) 2059-Octubre;;205910
205911;2059-Noviembre;(205911) 2059-Noviembre;;205911
205912;2059-Diciembre;(205912) 2059-Diciembre;;205912
205801;2058-Enero;(205801) 2058-Enero;;205801
205802;2058-Febrero;(205802) 2058-Febrero;;205802
205803;2058-Marzo;(205803) 2058-Marzo;;205803
205804;2058-Abril;(205804) 2058-Abril;;205804
205805;2058-Mayo;(205805) 2058-Mayo;;205805
205806;2058-Junio;(205806) 2058-Junio;;205806
205807;2058-Julio;(205807) 2058-Julio;;205807
205808;2058-Agosto;(205808) 2058-Agosto;;205808
205809;2058-Septiembre;(205809) 2058-Septiembre;;205809
205810;2058-Octubre;(205810) 2058-Octubre;;205810
205811;2058-Noviembre;(205811) 2058-Noviembre;;205811
205812;2058-Diciembre;(205812) 2058-Diciembre;;205812
205701;2057-Enero;(205701) 2057-Enero;;205701
205702;2057-Febrero;(205702) 2057-Febrero;;205702
205703;2057-Marzo;(205703) 2057-Marzo;;205703
205704;2057-Abril;(205704) 2057-Abril;;205704
205705;2057-Mayo;(205705) 2057-Mayo;;205705
205706;2057-Junio;(205706) 2057-Junio;;205706
205707;2057-Julio;(205707) 2057-Julio;;205707
205708;2057-Agosto;(205708) 2057-Agosto;;205708
205709;2057-Septiembre;(205709) 2057-Septiembre;;205709
205710;2057-Octubre;(205710) 2057-Octubre;;205710
205711;2057-Noviembre;(205711) 2057-Noviembre;;205711
