TEMPORAL;TERRITORIO;INSCRIPCION;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2022;11;;06;23;ANDALUCES;1.0;A
2022;11;;06;29;ANDALUCES;4.0;A
2022;11;;06;41;ANDALUCES;10.0;A
2022;11;;06;C01;ANDALUCES;436.0;A
2022;11;;06;C02;ANDALUCES;82.0;A
2022;11;;06;66;ANDALUCES;451.0;A
2022;11;;06;00;ANDALUCES;969.0;A
2022;14;;00;11;ANDALUCES;2.0;A
2022;14;;00;14;ANDALUCES;392.0;A
2022;14;;00;18;ANDALUCES;4.0;A
2022;14;;00;23;ANDALUCES;3.0;A
2022;14;;00;29;ANDALUCES;2.0;A
2022;14;;00;41;ANDALUCES;6.0;A
2022;14;;00;C01;ANDALUCES;409.0;A
2022;14;;00;C02;ANDALUCES;35.0;A
2022;14;;00;66;ANDALUCES;481.0;A
2022;14;;00;00;ANDALUCES;925.0;A
2022;14;;01;11;ANDALUCES;1.0;A
2022;14;;01;14;ANDALUCES;201.0;A
2022;14;;01;18;ANDALUCES;2.0;A
2022;14;;01;23;ANDALUCES;2.0;A
2022;14;;01;29;ANDALUCES;1.0;A
2022;14;;01;41;ANDALUCES;1.0;A
2022;14;;01;C01;ANDALUCES;208.0;A
2022;14;;01;C02;ANDALUCES;14.0;A
2022;14;;01;66;ANDALUCES;220.0;A
2022;14;;01;00;ANDALUCES;442.0;A
2022;14;;06;11;ANDALUCES;1.0;A
2022;14;;06;14;ANDALUCES;191.0;A
2022;14;;06;18;ANDALUCES;2.0;A
2022;14;;06;23;ANDALUCES;1.0;A
2022;14;;06;29;ANDALUCES;1.0;A
2022;14;;06;41;ANDALUCES;5.0;A
2022;14;;06;C01;ANDALUCES;201.0;A
2022;14;;06;C02;ANDALUCES;21.0;A
2022;14;;06;66;ANDALUCES;261.0;A
2022;14;;06;00;ANDALUCES;483.0;A
2022;18;;00;04;ANDALUCES;7.0;A
2022;18;;00;11;ANDALUCES;7.0;A
2022;18;;00;14;ANDALUCES;5.0;A
2022;18;;00;18;ANDALUCES;659.0;A
2022;18;;00;21;ANDALUCES;2.0;A
2022;18;;00;23;ANDALUCES;19.0;A
2022;18;;00;29;ANDALUCES;12.0;A
2022;18;;00;41;ANDALUCES;7.0;A
2022;18;;00;C01;ANDALUCES;718.0;A
2022;18;;00;C02;ANDALUCES;132.0;A
2022;18;;00;66;ANDALUCES;1648.0;A
2022;18;;00;00;ANDALUCES;2498.0;A
2022;18;;01;04;ANDALUCES;4.0;A
2022;18;;01;11;ANDALUCES;3.0;A
2022;18;;01;14;ANDALUCES;1.0;A
2022;18;;01;18;ANDALUCES;360.0;A
2022;18;;01;23;ANDALUCES;10.0;A
2022;18;;01;29;ANDALUCES;5.0;A
2022;18;;01;41;ANDALUCES;2.0;A
2022;18;;01;C01;ANDALUCES;385.0;A
2022;18;;01;C02;ANDALUCES;71.0;A
2022;18;;01;66;ANDALUCES;833.0;A
2022;18;;01;00;ANDALUCES;1289.0;A
2022;18;;06;04;ANDALUCES;3.0;A
2022;18;;06;11;ANDALUCES;4.0;A
2022;18;;06;14;ANDALUCES;4.0;A
2022;18;;06;18;ANDALUCES;299.0;A
2022;18;;06;21;ANDALUCES;2.0;A
2022;18;;06;23;ANDALUCES;9.0;A
2022;18;;06;29;ANDALUCES;7.0;A
2022;18;;06;41;ANDALUCES;5.0;A
2022;18;;06;C01;ANDALUCES;333.0;A
2022;18;;06;C02;ANDALUCES;61.0;A
2022;18;;06;66;ANDALUCES;815.0;A
2022;18;;06;00;ANDALUCES;1209.0;A
2022;21;;00;11;ANDALUCES;2.0;A
2022;21;;00;14;ANDALUCES;3.0;A
2022;21;;00;18;ANDALUCES;2.0;A
2022;21;;00;21;ANDALUCES;218.0;A
2022;21;;00;29;ANDALUCES;1.0;A
2022;21;;00;41;ANDALUCES;17.0;A
2022;21;;00;C01;ANDALUCES;243.0;A
2022;21;;00;C02;ANDALUCES;30.0;A
2022;21;;00;66;ANDALUCES;335.0;A
2022;21;;00;00;ANDALUCES;608.0;A
2022;21;;01;14;ANDALUCES;2.0;A
2022;21;;01;18;ANDALUCES;2.0;A
2022;21;;01;21;ANDALUCES;110.0;A
2022;21;;01;41;ANDALUCES;8.0;A
2022;21;;01;C01;ANDALUCES;122.0;A
2022;21;;01;C02;ANDALUCES;15.0;A
2022;21;;01;66;ANDALUCES;183.0;A
2022;21;;01;00;ANDALUCES;320.0;A
2022;21;;06;11;ANDALUCES;2.0;A
2022;21;;06;14;ANDALUCES;1.0;A
2022;21;;06;21;ANDALUCES;108.0;A
2022;21;;06;29;ANDALUCES;1.0;A
2022;21;;06;41;ANDALUCES;9.0;A
2022;21;;06;C01;ANDALUCES;121.0;A
2022;21;;06;C02;ANDALUCES;15.0;A
2022;21;;06;66;ANDALUCES;152.0;A
2022;21;;06;00;ANDALUCES;288.0;A
2022;23;;00;04;ANDALUCES;1.0;A
2022;23;;00;14;ANDALUCES;3.0;A
2022;23;;00;18;ANDALUCES;4.0;A
2022;23;;00;23;ANDALUCES;313.0;A
2022;23;;00;29;ANDALUCES;2.0;A
2022;23;;00;41;ANDALUCES;2.0;A
2022;23;;00;C01;ANDALUCES;325.0;A
2022;23;;00;C02;ANDALUCES;39.0;A
2022;23;;00;66;ANDALUCES;430.0;A
2022;23;;00;00;ANDALUCES;794.0;A
2022;23;;01;14;ANDALUCES;3.0;A
2022;23;;01;18;ANDALUCES;1.0;A
2022;23;;01;23;ANDALUCES;164.0;A
2022;23;;01;29;ANDALUCES;2.0;A
2022;23;;01;41;ANDALUCES;1.0;A
2022;23;;01;C01;ANDALUCES;171.0;A
2022;23;;01;C02;ANDALUCES;21.0;A
2022;23;;01;66;ANDALUCES;221.0;A
2022;23;;01;00;ANDALUCES;413.0;A
2022;23;;06;04;ANDALUCES;1.0;A
2022;23;;06;18;ANDALUCES;3.0;A
2022;23;;06;23;ANDALUCES;149.0;A
2022;23;;06;41;ANDALUCES;1.0;A
2022;23;;06;C01;ANDALUCES;154.0;A
2022;23;;06;C02;ANDALUCES;18.0;A
2022;23;;06;66;ANDALUCES;209.0;A
2022;23;;06;00;ANDALUCES;381.0;A
2022;29;;00;04;ANDALUCES;4.0;A
2022;29;;00;11;ANDALUCES;23.0;A
2022;29;;00;14;ANDALUCES;19.0;A
2022;29;;00;18;ANDALUCES;35.0;A
2022;29;;00;21;ANDALUCES;4.0;A
2022;29;;00;23;ANDALUCES;16.0;A
2022;29;;00;29;ANDALUCES;1287.0;A
2022;29;;00;41;ANDALUCES;21.0;A
2022;29;;00;C01;ANDALUCES;1409.0;A
2022;29;;00;C02;ANDALUCES;288.0;A
2022;29;;00;66;ANDALUCES;2925.0;A
2022;29;;00;00;ANDALUCES;4622.0;A
2022;29;;01;04;ANDALUCES;3.0;A
2022;29;;01;11;ANDALUCES;14.0;A
2022;29;;01;14;ANDALUCES;12.0;A
2022;29;;01;18;ANDALUCES;20.0;A
2022;29;;01;21;ANDALUCES;3.0;A
2022;29;;01;23;ANDALUCES;6.0;A
2022;29;;01;29;ANDALUCES;667.0;A
2022;29;;01;41;ANDALUCES;9.0;A
2022;29;;01;C01;ANDALUCES;734.0;A
2022;29;;01;C02;ANDALUCES;143.0;A
2022;29;;01;66;ANDALUCES;1549.0;A
2022;29;;01;00;ANDALUCES;2426.0;A
2022;29;;06;04;ANDALUCES;1.0;A
2022;29;;06;11;ANDALUCES;9.0;A
2022;29;;06;14;ANDALUCES;7.0;A
2022;29;;06;18;ANDALUCES;15.0;A
2022;29;;06;21;ANDALUCES;1.0;A
2022;29;;06;23;ANDALUCES;10.0;A
2022;29;;06;29;ANDALUCES;620.0;A
2022;29;;06;41;ANDALUCES;12.0;A
2022;29;;06;C01;ANDALUCES;675.0;A
2022;29;;06;C02;ANDALUCES;145.0;A
2022;29;;06;66;ANDALUCES;1376.0;A
2022;29;;06;00;ANDALUCES;2196.0;A
2022;41;;00;04;ANDALUCES;4.0;A
2022;41;;00;11;ANDALUCES;40.0;A
2022;41;;00;14;ANDALUCES;13.0;A
2022;41;;00;18;ANDALUCES;11.0;A
2022;41;;00;21;ANDALUCES;21.0;A
2022;41;;00;23;ANDALUCES;14.0;A
2022;41;;00;29;ANDALUCES;13.0;A
2022;41;;00;41;ANDALUCES;1090.0;A
2022;41;;00;C01;ANDALUCES;1206.0;A
2022;41;;00;C02;ANDALUCES;136.0;A
2022;41;;00;66;ANDALUCES;1592.0;A
2022;41;;00;00;ANDALUCES;2934.0;A
2022;41;;01;04;ANDALUCES;2.0;A
2022;41;;01;11;ANDALUCES;23.0;A
2022;41;;01;14;ANDALUCES;7.0;A
2022;41;;01;18;ANDALUCES;3.0;A
2022;41;;01;21;ANDALUCES;14.0;A
2022;41;;01;23;ANDALUCES;3.0;A
2022;41;;01;29;ANDALUCES;6.0;A
2022;41;;01;41;ANDALUCES;599.0;A
2022;41;;01;C01;ANDALUCES;657.0;A
2022;41;;01;C02;ANDALUCES;84.0;A
2022;41;;01;66;ANDALUCES;767.0;A
2022;41;;01;00;ANDALUCES;1508.0;A
2022;41;;06;04;ANDALUCES;2.0;A
2022;41;;06;11;ANDALUCES;17.0;A
2022;41;;06;14;ANDALUCES;6.0;A
2022;41;;06;18;ANDALUCES;8.0;A
2022;41;;06;21;ANDALUCES;7.0;A
2022;41;;06;23;ANDALUCES;11.0;A
2022;41;;06;29;ANDALUCES;7.0;A
2022;41;;06;41;ANDALUCES;491.0;A
2022;41;;06;C01;ANDALUCES;549.0;A
2022;41;;06;C02;ANDALUCES;52.0;A
2022;41;;06;66;ANDALUCES;825.0;A
2022;41;;06;00;ANDALUCES;1426.0;A
2022;;;00;04;ANDALUCES;507.0;A
2022;;;00;11;ANDALUCES;905.0;A
2022;;;00;14;ANDALUCES;445.0;A
2022;;;00;18;ANDALUCES;750.0;A
2022;;;00;21;ANDALUCES;251.0;A
2022;;;00;23;ANDALUCES;374.0;A
2022;;;00;29;ANDALUCES;1334.0;A
2022;;;00;41;ANDALUCES;1170.0;A
2022;;;00;C01;ANDALUCES;5736.0;A
2022;;;00;C02;ANDALUCES;879.0;A
2022;;;00;66;ANDALUCES;9916.0;A
2022;;;00;00;ANDALUCES;16531.0;A
2022;;;01;04;ANDALUCES;257.0;A
2022;;;01;11;ANDALUCES;457.0;A
2022;;;01;14;ANDALUCES;230.0;A
2022;;;01;18;ANDALUCES;407.0;A
2022;;;01;21;ANDALUCES;132.0;A
2022;;;01;23;ANDALUCES;190.0;A
2022;;;01;29;ANDALUCES;691.0;A
2022;;;01;41;ANDALUCES;635.0;A
2022;;;01;C01;ANDALUCES;2999.0;A
2022;;;01;C02;ANDALUCES;450.0;A
2022;;;01;66;ANDALUCES;5075.0;A
2022;;;01;00;ANDALUCES;8524.0;A
2022;;;06;04;ANDALUCES;250.0;A
2022;;;06;11;ANDALUCES;448.0;A
2022;;;06;14;ANDALUCES;215.0;A
2022;;;06;18;ANDALUCES;343.0;A
2022;;;06;21;ANDALUCES;119.0;A
2022;;;06;23;ANDALUCES;184.0;A
2022;;;06;29;ANDALUCES;643.0;A
2022;;;06;41;ANDALUCES;535.0;A
2022;;;06;C01;ANDALUCES;2737.0;A
2022;;;06;C02;ANDALUCES;429.0;A
2022;;;06;66;ANDALUCES;4841.0;A
2022;;;06;00;ANDALUCES;8007.0;A
2022;C02;;00;04;ANDALUCES;82.0;A
2022;C02;;00;11;ANDALUCES;156.0;A
2022;C02;;00;14;ANDALUCES;111.0;A
2022;C02;;00;18;ANDALUCES;140.0;A
2022;C02;;00;21;ANDALUCES;27.0;A
2022;C02;;00;23;ANDALUCES;109.0;A
2022;C02;;00;29;ANDALUCES;138.0;A
2022;C02;;00;41;ANDALUCES;156.0;A
2022;C02;;00;C01;ANDALUCES;919.0;A
2022;C02;;00;00;ANDALUCES;919.0;A
2022;C02;;01;04;ANDALUCES;40.0;A
2022;C02;;01;11;ANDALUCES;89.0;A
2022;C02;;01;14;ANDALUCES;69.0;A
2022;C02;;01;18;ANDALUCES;85.0;A
2022;C02;;01;21;ANDALUCES;17.0;A
2022;C02;;01;23;ANDALUCES;67.0;A
2022;C02;;01;29;ANDALUCES;84.0;A
2022;C02;;01;41;ANDALUCES;81.0;A
2022;C02;;01;C01;ANDALUCES;532.0;A
2022;C02;;01;00;ANDALUCES;532.0;A
2022;C02;;06;04;ANDALUCES;42.0;A
2022;C02;;06;11;ANDALUCES;67.0;A
2022;C02;;06;14;ANDALUCES;42.0;A
2022;C02;;06;18;ANDALUCES;55.0;A
2022;C02;;06;21;ANDALUCES;10.0;A
2022;C02;;06;23;ANDALUCES;42.0;A
2022;C02;;06;29;ANDALUCES;54.0;A
2022;C02;;06;41;ANDALUCES;75.0;A
2022;C02;;06;C01;ANDALUCES;387.0;A
2022;C02;;06;00;ANDALUCES;387.0;A
2022;00;;00;04;ANDALUCES;589.0;A
2022;00;;00;11;ANDALUCES;1061.0;A
2022;00;;00;14;ANDALUCES;556.0;A
2022;00;;00;18;ANDALUCES;890.0;A
2022;00;;00;21;ANDALUCES;278.0;A
2022;00;;00;23;ANDALUCES;483.0;A
2022;00;;00;29;ANDALUCES;1472.0;A
2022;00;;00;41;ANDALUCES;1326.0;A
2022;00;;00;C01;ANDALUCES;6655.0;A
2022;00;;00;C02;ANDALUCES;879.0;A
2022;00;;00;66;ANDALUCES;9916.0;A
2022;00;;00;00;ANDALUCES;17450.0;A
2022;00;;01;04;ANDALUCES;297.0;A
2022;00;;01;11;ANDALUCES;546.0;A
2022;00;;01;14;ANDALUCES;299.0;A
2022;00;;01;18;ANDALUCES;492.0;A
2022;00;;01;21;ANDALUCES;149.0;A
2022;00;;01;23;ANDALUCES;257.0;A
2022;00;;01;29;ANDALUCES;775.0;A
2022;00;;01;41;ANDALUCES;716.0;A
2022;00;;01;C01;ANDALUCES;3531.0;A
2022;00;;01;C02;ANDALUCES;450.0;A
2022;00;;01;66;ANDALUCES;5075.0;A
2022;00;;01;00;ANDALUCES;9056.0;A
2022;00;;06;04;ANDALUCES;292.0;A
2022;00;;06;11;ANDALUCES;515.0;A
2022;00;;06;14;ANDALUCES;257.0;A
2022;00;;06;18;ANDALUCES;398.0;A
2022;00;;06;21;ANDALUCES;129.0;A
2022;00;;06;23;ANDALUCES;226.0;A
2022;00;;06;29;ANDALUCES;697.0;A
2022;00;;06;41;ANDALUCES;610.0;A
2022;00;;06;C01;ANDALUCES;3124.0;A
2022;00;;06;C02;ANDALUCES;429.0;A
2022;00;;06;66;ANDALUCES;4841.0;A
2022;00;;06;00;ANDALUCES;8394.0;A
