TEMPORAL;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2009;;00;04;ANDALUCES;10466.0;A
2009;;00;11;ANDALUCES;10992.0;A
2009;;00;14;ANDALUCES;8459.0;A
2009;;00;18;ANDALUCES;15153.0;A
2009;;00;21;ANDALUCES;2911.0;A
2009;;00;23;ANDALUCES;5486.0;A
2009;;00;29;ANDALUCES;12490.0;A
2009;;00;41;ANDALUCES;11619.0;A
2009;;00;C01;ANDALUCES;77576.0;A
2009;;00;C02;ANDALUCES;5449.0;A
2009;;00;66;ANDALUCES;85898.0;A
2009;;00;NC000;ANDALUCES;2955.0;A
2009;;00;00;ANDALUCES;171878.0;A
2009;;01;04;ANDALUCES;5034.0;A
2009;;01;11;ANDALUCES;5224.0;A
2009;;01;14;ANDALUCES;4239.0;A
2009;;01;18;ANDALUCES;7406.0;A
2009;;01;21;ANDALUCES;1438.0;A
2009;;01;23;ANDALUCES;2676.0;A
2009;;01;29;ANDALUCES;6077.0;A
2009;;01;41;ANDALUCES;5565.0;A
2009;;01;C01;ANDALUCES;37659.0;A
2009;;01;C02;ANDALUCES;2576.0;A
2009;;01;66;ANDALUCES;42612.0;A
2009;;01;NC000;ANDALUCES;1513.0;A
2009;;01;00;ANDALUCES;84360.0;A
2009;;06;04;ANDALUCES;5432.0;A
2009;;06;11;ANDALUCES;5768.0;A
2009;;06;14;ANDALUCES;4220.0;A
2009;;06;18;ANDALUCES;7747.0;A
2009;;06;21;ANDALUCES;1473.0;A
2009;;06;23;ANDALUCES;2810.0;A
2009;;06;29;ANDALUCES;6413.0;A
2009;;06;41;ANDALUCES;6054.0;A
2009;;06;C01;ANDALUCES;39917.0;A
2009;;06;C02;ANDALUCES;2873.0;A
2009;;06;66;ANDALUCES;43286.0;A
2009;;06;NC000;ANDALUCES;1442.0;A
2009;;06;00;ANDALUCES;87518.0;A
2009;04;00;04;ANDALUCES;10281.0;A
2009;04;00;11;ANDALUCES;10.0;A
2009;04;00;14;ANDALUCES;20.0;A
2009;04;00;18;ANDALUCES;123.0;A
2009;04;00;21;ANDALUCES;6.0;A
2009;04;00;23;ANDALUCES;20.0;A
2009;04;00;29;ANDALUCES;31.0;A
2009;04;00;41;ANDALUCES;21.0;A
2009;04;00;C01;ANDALUCES;10512.0;A
2009;04;00;C02;ANDALUCES;496.0;A
2009;04;00;66;ANDALUCES;14631.0;A
2009;04;00;NC000;ANDALUCES;422.0;A
2009;04;00;00;ANDALUCES;26061.0;A
2009;04;01;04;ANDALUCES;4942.0;A
2009;04;01;11;ANDALUCES;4.0;A
2009;04;01;14;ANDALUCES;12.0;A
2009;04;01;18;ANDALUCES;63.0;A
2009;04;01;21;ANDALUCES;4.0;A
2009;04;01;23;ANDALUCES;8.0;A
2009;04;01;29;ANDALUCES;21.0;A
2009;04;01;41;ANDALUCES;10.0;A
2009;04;01;C01;ANDALUCES;5064.0;A
2009;04;01;C02;ANDALUCES;258.0;A
2009;04;01;66;ANDALUCES;7002.0;A
2009;04;01;NC000;ANDALUCES;225.0;A
2009;04;01;00;ANDALUCES;12549.0;A
2009;04;06;04;ANDALUCES;5339.0;A
2009;04;06;11;ANDALUCES;6.0;A
2009;04;06;14;ANDALUCES;8.0;A
2009;04;06;18;ANDALUCES;60.0;A
2009;04;06;21;ANDALUCES;2.0;A
2009;04;06;23;ANDALUCES;12.0;A
2009;04;06;29;ANDALUCES;10.0;A
2009;04;06;41;ANDALUCES;11.0;A
2009;04;06;C01;ANDALUCES;5448.0;A
2009;04;06;C02;ANDALUCES;238.0;A
2009;04;06;66;ANDALUCES;7629.0;A
2009;04;06;NC000;ANDALUCES;197.0;A
2009;04;06;00;ANDALUCES;13512.0;A
2009;11;00;04;ANDALUCES;12.0;A
2009;11;00;11;ANDALUCES;10426.0;A
2009;11;00;14;ANDALUCES;45.0;A
2009;11;00;18;ANDALUCES;59.0;A
2009;11;00;21;ANDALUCES;27.0;A
2009;11;00;23;ANDALUCES;33.0;A
2009;11;00;29;ANDALUCES;175.0;A
2009;11;00;41;ANDALUCES;219.0;A
2009;11;00;C01;ANDALUCES;10996.0;A
2009;11;00;C02;ANDALUCES;800.0;A
2009;11;00;66;ANDALUCES;9545.0;A
2009;11;00;NC000;ANDALUCES;296.0;A
2009;11;00;00;ANDALUCES;21637.0;A
2009;11;01;04;ANDALUCES;5.0;A
2009;11;01;11;ANDALUCES;4939.0;A
2009;11;01;14;ANDALUCES;19.0;A
2009;11;01;18;ANDALUCES;28.0;A
2009;11;01;21;ANDALUCES;11.0;A
2009;11;01;23;ANDALUCES;16.0;A
2009;11;01;29;ANDALUCES;86.0;A
2009;11;01;41;ANDALUCES;92.0;A
2009;11;01;C01;ANDALUCES;5196.0;A
2009;11;01;C02;ANDALUCES;378.0;A
2009;11;01;66;ANDALUCES;4783.0;A
2009;11;01;NC000;ANDALUCES;158.0;A
2009;11;01;00;ANDALUCES;10515.0;A
2009;11;06;04;ANDALUCES;7.0;A
2009;11;06;11;ANDALUCES;5487.0;A
2009;11;06;14;ANDALUCES;26.0;A
2009;11;06;18;ANDALUCES;31.0;A
2009;11;06;21;ANDALUCES;16.0;A
2009;11;06;23;ANDALUCES;17.0;A
2009;11;06;29;ANDALUCES;89.0;A
2009;11;06;41;ANDALUCES;127.0;A
2009;11;06;C01;ANDALUCES;5800.0;A
2009;11;06;C02;ANDALUCES;422.0;A
2009;11;06;66;ANDALUCES;4762.0;A
2009;11;06;NC000;ANDALUCES;138.0;A
2009;11;06;00;ANDALUCES;11122.0;A
2009;14;00;04;ANDALUCES;14.0;A
2009;14;00;11;ANDALUCES;14.0;A
2009;14;00;14;ANDALUCES;8000.0;A
2009;14;00;18;ANDALUCES;44.0;A
2009;14;00;21;ANDALUCES;12.0;A
2009;14;00;23;ANDALUCES;49.0;A
2009;14;00;29;ANDALUCES;29.0;A
2009;14;00;41;ANDALUCES;68.0;A
2009;14;00;C01;ANDALUCES;8230.0;A
2009;14;00;C02;ANDALUCES;396.0;A
2009;14;00;66;ANDALUCES;6226.0;A
2009;14;00;NC000;ANDALUCES;226.0;A
2009;14;00;00;ANDALUCES;15078.0;A
2009;14;01;04;ANDALUCES;8.0;A
2009;14;01;11;ANDALUCES;8.0;A
2009;14;01;14;ANDALUCES;4009.0;A
2009;14;01;18;ANDALUCES;19.0;A
2009;14;01;21;ANDALUCES;5.0;A
2009;14;01;23;ANDALUCES;22.0;A
2009;14;01;29;ANDALUCES;12.0;A
2009;14;01;41;ANDALUCES;27.0;A
2009;14;01;C01;ANDALUCES;4110.0;A
2009;14;01;C02;ANDALUCES;185.0;A
2009;14;01;66;ANDALUCES;3189.0;A
2009;14;01;NC000;ANDALUCES;116.0;A
2009;14;01;00;ANDALUCES;7600.0;A
2009;14;06;04;ANDALUCES;6.0;A
2009;14;06;11;ANDALUCES;6.0;A
2009;14;06;14;ANDALUCES;3991.0;A
2009;14;06;18;ANDALUCES;25.0;A
2009;14;06;21;ANDALUCES;7.0;A
2009;14;06;23;ANDALUCES;27.0;A
2009;14;06;29;ANDALUCES;17.0;A
2009;14;06;41;ANDALUCES;41.0;A
2009;14;06;C01;ANDALUCES;4120.0;A
2009;14;06;C02;ANDALUCES;211.0;A
2009;14;06;66;ANDALUCES;3037.0;A
2009;14;06;NC000;ANDALUCES;110.0;A
2009;14;06;00;ANDALUCES;7478.0;A
2009;18;00;04;ANDALUCES;77.0;A
2009;18;00;11;ANDALUCES;46.0;A
2009;18;00;14;ANDALUCES;32.0;A
2009;18;00;18;ANDALUCES;14600.0;A
2009;18;00;21;ANDALUCES;9.0;A
2009;18;00;23;ANDALUCES;129.0;A
2009;18;00;29;ANDALUCES;73.0;A
2009;18;00;41;ANDALUCES;50.0;A
2009;18;00;C01;ANDALUCES;15016.0;A
2009;18;00;C02;ANDALUCES;739.0;A
2009;18;00;66;ANDALUCES;17639.0;A
2009;18;00;NC000;ANDALUCES;677.0;A
2009;18;00;00;ANDALUCES;34071.0;A
2009;18;01;04;ANDALUCES;24.0;A
2009;18;01;11;ANDALUCES;24.0;A
2009;18;01;14;ANDALUCES;15.0;A
2009;18;01;18;ANDALUCES;7149.0;A
2009;18;01;21;ANDALUCES;4.0;A
2009;18;01;23;ANDALUCES;62.0;A
2009;18;01;29;ANDALUCES;30.0;A
2009;18;01;41;ANDALUCES;21.0;A
2009;18;01;C01;ANDALUCES;7329.0;A
2009;18;01;C02;ANDALUCES;333.0;A
2009;18;01;66;ANDALUCES;8616.0;A
2009;18;01;NC000;ANDALUCES;353.0;A
2009;18;01;00;ANDALUCES;16631.0;A
2009;18;06;04;ANDALUCES;53.0;A
2009;18;06;11;ANDALUCES;22.0;A
2009;18;06;14;ANDALUCES;17.0;A
2009;18;06;18;ANDALUCES;7451.0;A
2009;18;06;21;ANDALUCES;5.0;A
2009;18;06;23;ANDALUCES;67.0;A
2009;18;06;29;ANDALUCES;43.0;A
2009;18;06;41;ANDALUCES;29.0;A
2009;18;06;C01;ANDALUCES;7687.0;A
2009;18;06;C02;ANDALUCES;406.0;A
2009;18;06;66;ANDALUCES;9023.0;A
2009;18;06;NC000;ANDALUCES;324.0;A
2009;18;06;00;ANDALUCES;17440.0;A
2009;21;00;04;ANDALUCES;3.0;A
2009;21;00;11;ANDALUCES;15.0;A
2009;21;00;14;ANDALUCES;10.0;A
2009;21;00;18;ANDALUCES;3.0;A
2009;21;00;21;ANDALUCES;2684.0;A
2009;21;00;23;ANDALUCES;3.0;A
2009;21;00;29;ANDALUCES;5.0;A
2009;21;00;41;ANDALUCES;63.0;A
2009;21;00;C01;ANDALUCES;2786.0;A
2009;21;00;C02;ANDALUCES;202.0;A
2009;21;00;66;ANDALUCES;2653.0;A
2009;21;00;NC000;ANDALUCES;67.0;A
2009;21;00;00;ANDALUCES;5708.0;A
2009;21;01;04;ANDALUCES;2.0;A
2009;21;01;11;ANDALUCES;10.0;A
2009;21;01;14;ANDALUCES;5.0;A
2009;21;01;21;ANDALUCES;1335.0;A
2009;21;01;23;ANDALUCES;1.0;A
2009;21;01;29;ANDALUCES;2.0;A
2009;21;01;41;ANDALUCES;35.0;A
2009;21;01;C01;ANDALUCES;1390.0;A
2009;21;01;C02;ANDALUCES;97.0;A
2009;21;01;66;ANDALUCES;1340.0;A
2009;21;01;NC000;ANDALUCES;34.0;A
2009;21;01;00;ANDALUCES;2861.0;A
2009;21;06;04;ANDALUCES;1.0;A
2009;21;06;11;ANDALUCES;5.0;A
2009;21;06;14;ANDALUCES;5.0;A
2009;21;06;18;ANDALUCES;3.0;A
2009;21;06;21;ANDALUCES;1349.0;A
2009;21;06;23;ANDALUCES;2.0;A
2009;21;06;29;ANDALUCES;3.0;A
2009;21;06;41;ANDALUCES;28.0;A
2009;21;06;C01;ANDALUCES;1396.0;A
2009;21;06;C02;ANDALUCES;105.0;A
2009;21;06;66;ANDALUCES;1313.0;A
2009;21;06;NC000;ANDALUCES;33.0;A
2009;21;06;00;ANDALUCES;2847.0;A
2009;23;00;04;ANDALUCES;8.0;A
2009;23;00;11;ANDALUCES;5.0;A
2009;23;00;14;ANDALUCES;29.0;A
2009;23;00;18;ANDALUCES;50.0;A
2009;23;00;21;ANDALUCES;4.0;A
2009;23;00;23;ANDALUCES;5085.0;A
2009;23;00;29;ANDALUCES;16.0;A
2009;23;00;41;ANDALUCES;14.0;A
2009;23;00;C01;ANDALUCES;5211.0;A
2009;23;00;C02;ANDALUCES;206.0;A
2009;23;00;66;ANDALUCES;3990.0;A
2009;23;00;NC000;ANDALUCES;180.0;A
2009;23;00;00;ANDALUCES;9587.0;A
2009;23;01;04;ANDALUCES;6.0;A
2009;23;01;11;ANDALUCES;3.0;A
2009;23;01;14;ANDALUCES;17.0;A
2009;23;01;18;ANDALUCES;21.0;A
2009;23;01;21;ANDALUCES;1.0;A
2009;23;01;23;ANDALUCES;2491.0;A
2009;23;01;29;ANDALUCES;10.0;A
2009;23;01;41;ANDALUCES;8.0;A
2009;23;01;C01;ANDALUCES;2557.0;A
2009;23;01;C02;ANDALUCES;112.0;A
2009;23;01;66;ANDALUCES;2010.0;A
2009;23;01;NC000;ANDALUCES;82.0;A
2009;23;01;00;ANDALUCES;4761.0;A
2009;23;06;04;ANDALUCES;2.0;A
2009;23;06;11;ANDALUCES;2.0;A
2009;23;06;14;ANDALUCES;12.0;A
2009;23;06;18;ANDALUCES;29.0;A
2009;23;06;21;ANDALUCES;3.0;A
2009;23;06;23;ANDALUCES;2594.0;A
2009;23;06;29;ANDALUCES;6.0;A
2009;23;06;41;ANDALUCES;6.0;A
2009;23;06;C01;ANDALUCES;2654.0;A
2009;23;06;C02;ANDALUCES;94.0;A
2009;23;06;66;ANDALUCES;1980.0;A
2009;23;06;NC000;ANDALUCES;98.0;A
2009;23;06;00;ANDALUCES;4826.0;A
2009;29;00;04;ANDALUCES;37.0;A
2009;29;00;11;ANDALUCES;259.0;A
2009;29;00;14;ANDALUCES;189.0;A
2009;29;00;18;ANDALUCES;193.0;A
2009;29;00;21;ANDALUCES;14.0;A
2009;29;00;23;ANDALUCES;95.0;A
2009;29;00;29;ANDALUCES;12072.0;A
2009;29;00;41;ANDALUCES;162.0;A
2009;29;00;C01;ANDALUCES;13021.0;A
2009;29;00;C02;ANDALUCES;1604.0;A
2009;29;00;66;ANDALUCES;19449.0;A
2009;29;00;NC000;ANDALUCES;649.0;A
2009;29;00;00;ANDALUCES;34723.0;A
2009;29;01;04;ANDALUCES;26.0;A
2009;29;01;11;ANDALUCES;126.0;A
2009;29;01;14;ANDALUCES;91.0;A
2009;29;01;18;ANDALUCES;85.0;A
2009;29;01;21;ANDALUCES;8.0;A
2009;29;01;23;ANDALUCES;42.0;A
2009;29;01;29;ANDALUCES;5877.0;A
2009;29;01;41;ANDALUCES;85.0;A
2009;29;01;C01;ANDALUCES;6340.0;A
2009;29;01;C02;ANDALUCES;735.0;A
2009;29;01;66;ANDALUCES;9790.0;A
2009;29;01;NC000;ANDALUCES;345.0;A
2009;29;01;00;ANDALUCES;17210.0;A
2009;29;06;04;ANDALUCES;11.0;A
2009;29;06;11;ANDALUCES;133.0;A
2009;29;06;14;ANDALUCES;98.0;A
2009;29;06;18;ANDALUCES;108.0;A
2009;29;06;21;ANDALUCES;6.0;A
2009;29;06;23;ANDALUCES;53.0;A
2009;29;06;29;ANDALUCES;6195.0;A
2009;29;06;41;ANDALUCES;77.0;A
2009;29;06;C01;ANDALUCES;6681.0;A
2009;29;06;C02;ANDALUCES;869.0;A
2009;29;06;66;ANDALUCES;9659.0;A
2009;29;06;NC000;ANDALUCES;304.0;A
2009;29;06;00;ANDALUCES;17513.0;A
2009;41;00;04;ANDALUCES;34.0;A
2009;41;00;11;ANDALUCES;217.0;A
2009;41;00;14;ANDALUCES;134.0;A
2009;41;00;18;ANDALUCES;81.0;A
2009;41;00;21;ANDALUCES;155.0;A
2009;41;00;23;ANDALUCES;72.0;A
2009;41;00;29;ANDALUCES;89.0;A
2009;41;00;41;ANDALUCES;11022.0;A
2009;41;00;C01;ANDALUCES;11804.0;A
2009;41;00;C02;ANDALUCES;1006.0;A
2009;41;00;66;ANDALUCES;11765.0;A
2009;41;00;NC000;ANDALUCES;438.0;A
2009;41;00;00;ANDALUCES;25013.0;A
2009;41;01;04;ANDALUCES;21.0;A
2009;41;01;11;ANDALUCES;110.0;A
2009;41;01;14;ANDALUCES;71.0;A
2009;41;01;18;ANDALUCES;41.0;A
2009;41;01;21;ANDALUCES;70.0;A
2009;41;01;23;ANDALUCES;34.0;A
2009;41;01;29;ANDALUCES;39.0;A
2009;41;01;41;ANDALUCES;5287.0;A
2009;41;01;C01;ANDALUCES;5673.0;A
2009;41;01;C02;ANDALUCES;478.0;A
2009;41;01;66;ANDALUCES;5882.0;A
2009;41;01;NC000;ANDALUCES;200.0;A
2009;41;01;00;ANDALUCES;12233.0;A
2009;41;06;04;ANDALUCES;13.0;A
2009;41;06;11;ANDALUCES;107.0;A
2009;41;06;14;ANDALUCES;63.0;A
2009;41;06;18;ANDALUCES;40.0;A
2009;41;06;21;ANDALUCES;85.0;A
2009;41;06;23;ANDALUCES;38.0;A
2009;41;06;29;ANDALUCES;50.0;A
2009;41;06;41;ANDALUCES;5735.0;A
2009;41;06;C01;ANDALUCES;6131.0;A
2009;41;06;C02;ANDALUCES;528.0;A
2009;41;06;66;ANDALUCES;5883.0;A
2009;41;06;NC000;ANDALUCES;238.0;A
2009;41;06;00;ANDALUCES;12780.0;A
2010;;00;04;ANDALUCES;10406.0;A
2010;;00;11;ANDALUCES;11012.0;A
2010;;00;14;ANDALUCES;8404.0;A
2010;;00;18;ANDALUCES;15033.0;A
2010;;00;21;ANDALUCES;2915.0;A
2010;;00;23;ANDALUCES;5462.0;A
2010;;00;29;ANDALUCES;12674.0;A
2010;;00;41;ANDALUCES;11699.0;A
2010;;00;C01;ANDALUCES;77605.0;A
2010;;00;C02;ANDALUCES;5586.0;A
2010;;00;66;ANDALUCES;97191.0;A
2010;;00;NC000;ANDALUCES;2546.0;A
2010;;00;00;ANDALUCES;182928.0;A
2010;;01;04;ANDALUCES;4988.0;A
2010;;01;11;ANDALUCES;5229.0;A
2010;;01;14;ANDALUCES;4200.0;A
2010;;01;18;ANDALUCES;7350.0;A
2010;;01;21;ANDALUCES;1433.0;A
2010;;01;23;ANDALUCES;2671.0;A
2010;;01;29;ANDALUCES;6170.0;A
2010;;01;41;ANDALUCES;5586.0;A
2010;;01;C01;ANDALUCES;37627.0;A
2010;;01;C02;ANDALUCES;2669.0;A
2010;;01;66;ANDALUCES;48218.0;A
2010;;01;NC000;ANDALUCES;1300.0;A
2010;;01;00;ANDALUCES;89814.0;A
2010;;06;04;ANDALUCES;5418.0;A
2010;;06;11;ANDALUCES;5783.0;A
2010;;06;14;ANDALUCES;4204.0;A
2010;;06;18;ANDALUCES;7683.0;A
2010;;06;21;ANDALUCES;1482.0;A
2010;;06;23;ANDALUCES;2791.0;A
2010;;06;29;ANDALUCES;6504.0;A
2010;;06;41;ANDALUCES;6113.0;A
2010;;06;C01;ANDALUCES;39978.0;A
2010;;06;C02;ANDALUCES;2917.0;A
2010;;06;66;ANDALUCES;48973.0;A
2010;;06;NC000;ANDALUCES;1246.0;A
2010;;06;00;ANDALUCES;93114.0;A
2010;04;00;04;ANDALUCES;10218.0;A
2010;04;00;11;ANDALUCES;11.0;A
2010;04;00;14;ANDALUCES;18.0;A
2010;04;00;18;ANDALUCES;123.0;A
2010;04;00;21;ANDALUCES;7.0;A
2010;04;00;23;ANDALUCES;22.0;A
2010;04;00;29;ANDALUCES;32.0;A
2010;04;00;41;ANDALUCES;21.0;A
2010;04;00;C01;ANDALUCES;10452.0;A
2010;04;00;C02;ANDALUCES;523.0;A
2010;04;00;66;ANDALUCES;17002.0;A
2010;04;00;NC000;ANDALUCES;357.0;A
2010;04;00;00;ANDALUCES;28334.0;A
2010;04;01;04;ANDALUCES;4893.0;A
2010;04;01;11;ANDALUCES;4.0;A
2010;04;01;14;ANDALUCES;9.0;A
2010;04;01;18;ANDALUCES;64.0;A
2010;04;01;21;ANDALUCES;4.0;A
2010;04;01;23;ANDALUCES;10.0;A
2010;04;01;29;ANDALUCES;20.0;A
2010;04;01;41;ANDALUCES;12.0;A
2010;04;01;C01;ANDALUCES;5016.0;A
2010;04;01;C02;ANDALUCES;267.0;A
2010;04;01;66;ANDALUCES;8152.0;A
2010;04;01;NC000;ANDALUCES;188.0;A
2010;04;01;00;ANDALUCES;13623.0;A
2010;04;06;04;ANDALUCES;5325.0;A
2010;04;06;11;ANDALUCES;7.0;A
2010;04;06;14;ANDALUCES;9.0;A
2010;04;06;18;ANDALUCES;59.0;A
2010;04;06;21;ANDALUCES;3.0;A
2010;04;06;23;ANDALUCES;12.0;A
2010;04;06;29;ANDALUCES;12.0;A
2010;04;06;41;ANDALUCES;9.0;A
2010;04;06;C01;ANDALUCES;5436.0;A
2010;04;06;C02;ANDALUCES;256.0;A
2010;04;06;66;ANDALUCES;8850.0;A
2010;04;06;NC000;ANDALUCES;169.0;A
2010;04;06;00;ANDALUCES;14711.0;A
2010;11;00;04;ANDALUCES;16.0;A
2010;11;00;11;ANDALUCES;10441.0;A
2010;11;00;14;ANDALUCES;44.0;A
2010;11;00;18;ANDALUCES;61.0;A
2010;11;00;21;ANDALUCES;26.0;A
2010;11;00;23;ANDALUCES;32.0;A
2010;11;00;29;ANDALUCES;172.0;A
2010;11;00;41;ANDALUCES;230.0;A
2010;11;00;C01;ANDALUCES;11022.0;A
2010;11;00;C02;ANDALUCES;821.0;A
2010;11;00;66;ANDALUCES;10669.0;A
2010;11;00;NC000;ANDALUCES;263.0;A
2010;11;00;00;ANDALUCES;22775.0;A
2010;11;01;04;ANDALUCES;8.0;A
2010;11;01;11;ANDALUCES;4947.0;A
2010;11;01;14;ANDALUCES;18.0;A
2010;11;01;18;ANDALUCES;30.0;A
2010;11;01;21;ANDALUCES;9.0;A
2010;11;01;23;ANDALUCES;15.0;A
2010;11;01;29;ANDALUCES;87.0;A
2010;11;01;41;ANDALUCES;99.0;A
2010;11;01;C01;ANDALUCES;5213.0;A
2010;11;01;C02;ANDALUCES;390.0;A
2010;11;01;66;ANDALUCES;5342.0;A
2010;11;01;NC000;ANDALUCES;142.0;A
2010;11;01;00;ANDALUCES;11087.0;A
2010;11;06;04;ANDALUCES;8.0;A
2010;11;06;11;ANDALUCES;5494.0;A
2010;11;06;14;ANDALUCES;26.0;A
2010;11;06;18;ANDALUCES;31.0;A
2010;11;06;21;ANDALUCES;17.0;A
2010;11;06;23;ANDALUCES;17.0;A
2010;11;06;29;ANDALUCES;85.0;A
2010;11;06;41;ANDALUCES;131.0;A
2010;11;06;C01;ANDALUCES;5809.0;A
2010;11;06;C02;ANDALUCES;431.0;A
2010;11;06;66;ANDALUCES;5327.0;A
2010;11;06;NC000;ANDALUCES;121.0;A
2010;11;06;00;ANDALUCES;11688.0;A
2010;14;00;04;ANDALUCES;14.0;A
2010;14;00;11;ANDALUCES;15.0;A
2010;14;00;14;ANDALUCES;7942.0;A
2010;14;00;18;ANDALUCES;44.0;A
2010;14;00;21;ANDALUCES;11.0;A
2010;14;00;23;ANDALUCES;50.0;A
2010;14;00;29;ANDALUCES;25.0;A
2010;14;00;41;ANDALUCES;66.0;A
2010;14;00;C01;ANDALUCES;8167.0;A
2010;14;00;C02;ANDALUCES;387.0;A
2010;14;00;66;ANDALUCES;6904.0;A
2010;14;00;NC000;ANDALUCES;205.0;A
2010;14;00;00;ANDALUCES;15663.0;A
2010;14;01;04;ANDALUCES;8.0;A
2010;14;01;11;ANDALUCES;9.0;A
2010;14;01;14;ANDALUCES;3976.0;A
2010;14;01;18;ANDALUCES;19.0;A
2010;14;01;21;ANDALUCES;5.0;A
2010;14;01;23;ANDALUCES;23.0;A
2010;14;01;29;ANDALUCES;11.0;A
2010;14;01;41;ANDALUCES;26.0;A
2010;14;01;C01;ANDALUCES;4077.0;A
2010;14;01;C02;ANDALUCES;177.0;A
2010;14;01;66;ANDALUCES;3531.0;A
2010;14;01;NC000;ANDALUCES;103.0;A
2010;14;01;00;ANDALUCES;7888.0;A
2010;14;06;04;ANDALUCES;6.0;A
2010;14;06;11;ANDALUCES;6.0;A
2010;14;06;14;ANDALUCES;3966.0;A
2010;14;06;18;ANDALUCES;25.0;A
2010;14;06;21;ANDALUCES;6.0;A
2010;14;06;23;ANDALUCES;27.0;A
2010;14;06;29;ANDALUCES;14.0;A
2010;14;06;41;ANDALUCES;40.0;A
2010;14;06;C01;ANDALUCES;4090.0;A
2010;14;06;C02;ANDALUCES;210.0;A
2010;14;06;66;ANDALUCES;3373.0;A
2010;14;06;NC000;ANDALUCES;102.0;A
2010;14;06;00;ANDALUCES;7775.0;A
2010;18;00;04;ANDALUCES;75.0;A
2010;18;00;11;ANDALUCES;42.0;A
2010;18;00;14;ANDALUCES;35.0;A
2010;18;00;18;ANDALUCES;14478.0;A
2010;18;00;21;ANDALUCES;9.0;A
2010;18;00;23;ANDALUCES;126.0;A
2010;18;00;29;ANDALUCES;77.0;A
2010;18;00;41;ANDALUCES;51.0;A
2010;18;00;C01;ANDALUCES;14893.0;A
2010;18;00;C02;ANDALUCES;757.0;A
2010;18;00;66;ANDALUCES;20135.0;A
2010;18;00;NC000;ANDALUCES;582.0;A
2010;18;00;00;ANDALUCES;36367.0;A
2010;18;01;04;ANDALUCES;26.0;A
2010;18;01;11;ANDALUCES;22.0;A
2010;18;01;14;ANDALUCES;17.0;A
2010;18;01;18;ANDALUCES;7092.0;A
2010;18;01;21;ANDALUCES;4.0;A
2010;18;01;23;ANDALUCES;62.0;A
2010;18;01;29;ANDALUCES;31.0;A
2010;18;01;41;ANDALUCES;18.0;A
2010;18;01;C01;ANDALUCES;7272.0;A
2010;18;01;C02;ANDALUCES;344.0;A
2010;18;01;66;ANDALUCES;9867.0;A
2010;18;01;NC000;ANDALUCES;302.0;A
2010;18;01;00;ANDALUCES;17785.0;A
2010;18;06;04;ANDALUCES;49.0;A
2010;18;06;11;ANDALUCES;20.0;A
2010;18;06;14;ANDALUCES;18.0;A
2010;18;06;18;ANDALUCES;7386.0;A
2010;18;06;21;ANDALUCES;5.0;A
2010;18;06;23;ANDALUCES;64.0;A
2010;18;06;29;ANDALUCES;46.0;A
2010;18;06;41;ANDALUCES;33.0;A
2010;18;06;C01;ANDALUCES;7621.0;A
2010;18;06;C02;ANDALUCES;413.0;A
2010;18;06;66;ANDALUCES;10268.0;A
2010;18;06;NC000;ANDALUCES;280.0;A
2010;18;06;00;ANDALUCES;18582.0;A
2010;21;00;04;ANDALUCES;3.0;A
2010;21;00;11;ANDALUCES;16.0;A
2010;21;00;14;ANDALUCES;13.0;A
2010;21;00;18;ANDALUCES;5.0;A
2010;21;00;21;ANDALUCES;2694.0;A
2010;21;00;23;ANDALUCES;4.0;A
2010;21;00;29;ANDALUCES;4.0;A
2010;21;00;41;ANDALUCES;72.0;A
2010;21;00;C01;ANDALUCES;2811.0;A
2010;21;00;C02;ANDALUCES;199.0;A
2010;21;00;66;ANDALUCES;2913.0;A
2010;21;00;NC000;ANDALUCES;59.0;A
2010;21;00;00;ANDALUCES;5982.0;A
2010;21;01;04;ANDALUCES;2.0;A
2010;21;01;11;ANDALUCES;10.0;A
2010;21;01;14;ANDALUCES;6.0;A
2010;21;01;18;ANDALUCES;1.0;A
2010;21;01;21;ANDALUCES;1338.0;A
2010;21;01;23;ANDALUCES;1.0;A
2010;21;01;29;ANDALUCES;1.0;A
2010;21;01;41;ANDALUCES;39.0;A
2010;21;01;C01;ANDALUCES;1398.0;A
2010;21;01;C02;ANDALUCES;95.0;A
2010;21;01;66;ANDALUCES;1463.0;A
2010;21;01;NC000;ANDALUCES;29.0;A
2010;21;01;00;ANDALUCES;2985.0;A
2010;21;06;04;ANDALUCES;1.0;A
2010;21;06;11;ANDALUCES;6.0;A
2010;21;06;14;ANDALUCES;7.0;A
2010;21;06;18;ANDALUCES;4.0;A
2010;21;06;21;ANDALUCES;1356.0;A
2010;21;06;23;ANDALUCES;3.0;A
2010;21;06;29;ANDALUCES;3.0;A
2010;21;06;41;ANDALUCES;33.0;A
2010;21;06;C01;ANDALUCES;1413.0;A
2010;21;06;C02;ANDALUCES;104.0;A
2010;21;06;66;ANDALUCES;1450.0;A
2010;21;06;NC000;ANDALUCES;30.0;A
2010;21;06;00;ANDALUCES;2997.0;A
2010;23;00;04;ANDALUCES;8.0;A
2010;23;00;11;ANDALUCES;4.0;A
2010;23;00;14;ANDALUCES;28.0;A
2010;23;00;18;ANDALUCES;49.0;A
2010;23;00;21;ANDALUCES;4.0;A
2010;23;00;23;ANDALUCES;5064.0;A
2010;23;00;29;ANDALUCES;16.0;A
